SiteID,SiteName,Project,TYPE,MGMT2,Stream,Drain_Density,Ave_Ann_CWD,Ave_Annual_Precip,Ave_Basin_Elev,MTBS_mod_sev_km2,MTBS_high_sev_km2,Harv_Intensity_High,Harv_Intensit_Med,Harv_Intensit_L,RoadLength_Km,RoadDens_km2,ShedAreakm2,PCT_HIGH_harv_int,PCT_MOD_harv_int,PCT_MTBS_mod,PCT_MTBS_high,Pct_NFS,MeanBF,MeanBankAn,MeanWDTran,MeanStab,Mgmt,MeanGrad,MeanPoolDp,MeanPoolFr,MeanD50,MeanPoolPc,MeanPTFine,MeanLWFrq,MeanUnCutP,,,,
1348,079-12-I,CRB,I,R,E.F. Moose,0.90,349.24,1528.69,2013.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.96,0.00,0.00,0.00,0.00,100.00,11.15,79.00,15.18,92.82,Reference,0.27,0.63,32.97,0.00,53.64,58.31,2615.51,64.17,,,,
1349,079-14-I,CRB,I,R,N.F. Moose,0.94,363.12,1331.68,1863.35,5.69,5.90,0.00,0.00,0.00,0.00,0.00,70.37,0.00,0.00,8.09,8.38,100.00,13.89,122.67,29.27,100.00,Reference,2.39,0.38,8.35,0.21,8.03,1.06,183.34,20.04,,,,
1350,079-17-I,CRB,I,R,Battle,1.07,340.36,1493.77,2012.94,0.28,0.01,0.00,0.00,0.00,0.00,0.00,10.16,0.00,0.00,2.78,0.06,100.00,6.50,96.00,13.20,93.65,Reference,0.27,0.52,69.03,0.01,83.99,26.33,835.26,45.83,,,,
1538,075-07-I,CRB,I,R,Smith,1.61,414.92,1398.33,1471.52,0.00,0.00,0.00,0.00,0.00,10.47,0.46,22.70,0.00,0.00,0.00,0.00,100.00,5.58,108.00,13.48,100.00,Reference,3.29,0.27,31.61,0.07,15.58,9.50,66.93,35.61,,,,
1539,015-14-I,CRB,I,M,Hungry,9.69,157.14,924.52,1250.69,0.00,0.00,0.00,0.19,0.19,2.30,0.61,3.76,0.00,5.14,0.00,0.00,99.99,2.77,88.00,7.77,98.37,Managed,2.16,0.23,140.64,0.01,59.00,48.16,364.81,58.15,,,,
1540,034-12-I,CRB,I,M,Mcginnis,2.96,336.63,789.33,1575.02,0.00,0.00,7.46,15.78,0.11,48.42,1.38,35.14,21.23,44.90,0.00,0.00,99.78,7.03,103.67,14.90,98.55,Managed,2.14,0.31,39.72,0.14,34.13,26.24,704.34,38.41,,,,
1766,016-10-I,CRB,I,M,Trout,0.66,98.73,1659.48,1807.39,0.00,0.00,0.26,0.79,1.29,6.23,0.31,20.33,1.27,3.89,0.00,0.00,100.00,8.90,95.00,14.38,100.00,Managed,5.07,0.41,32.75,0.21,26.70,14.52,882.43,43.69,,,,
1767,016-14-I,CRB,I,M,Cow,0.84,130.70,1750.61,1595.21,0.00,0.00,0.00,8.49,0.00,4.62,0.16,30.42,0.00,27.90,0.00,0.00,93.32,8.58,69.00,8.68,96.74,Managed,0.09,0.58,35.18,0.01,79.37,48.04,924.44,76.97,,,,
1768,016-20-I,CRB,I,R,Long Canyon,0.65,88.31,1613.74,1734.81,0.00,0.00,0.00,0.00,0.01,0.00,0.00,52.27,0.00,0.00,0.00,0.00,100.00,12.36,97.00,19.79,98.41,Reference,1.20,0.58,27.73,0.07,47.62,10.41,837.00,43.85,,,,
1769,018-01-I,CRB,I,M,Trout,0.50,288.69,701.53,1098.67,0.00,0.00,1.93,3.61,3.80,7.57,1.17,6.45,29.92,55.97,0.00,0.00,88.47,4.86,95.00,14.22,99.17,Managed,3.40,0.23,105.20,0.03,41.28,28.40,789.39,43.13,,,,
1770,018-04-I,CRB,I,M,Pack,0.62,111.38,1700.59,1788.68,0.00,0.00,0.00,2.32,0.00,1.52,0.15,9.95,0.00,23.28,0.00,0.00,99.32,7.47,102.67,14.52,100.00,Managed,2.47,0.41,29.36,0.07,25.51,5.02,235.50,39.55,,,,
1771,018-12-I,CRB,I,M,Lindsey,0.98,270.55,890.23,1102.72,0.00,0.00,0.75,1.18,0.33,8.82,1.15,7.64,9.78,15.51,0.00,0.00,97.38,6.64,93.67,9.42,96.49,Managed,1.38,0.32,87.03,0.01,65.79,51.10,402.42,45.25,,,,
1772,018-17-I,CRB,I,M,Cedar,1.26,337.71,792.71,971.71,0.00,0.00,3.83,1.72,0.61,11.81,1.39,8.47,45.24,20.30,0.00,0.00,90.94,2.12,70.67,4.79,94.74,Managed,0.78,0.31,121.05,0.00,64.59,82.43,204.68,70.74,,,,
1773,026-05-I,CRB,I,R,E.F. Bull,1.29,209.12,1785.71,1656.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.63,0.00,0.00,0.00,0.00,100.00,10.45,102.33,15.63,99.31,Reference,4.76,0.49,18.68,0.16,14.82,9.04,694.67,35.78,,,,
1774,026-06-I,CRB,I,M,Johnson,1.28,265.48,935.85,1243.28,0.00,0.00,2.86,7.95,2.89,72.24,2.13,33.98,8.43,23.40,0.00,0.00,97.00,12.48,97.33,15.67,93.20,Managed,2.93,0.40,46.83,0.06,31.38,15.56,770.39,39.63,,,,
1775,026-13-I,CRB,I,M,E.F. Blue,1.34,292.71,1232.78,1311.96,0.00,0.00,0.59,0.54,0.61,15.08,0.51,29.37,2.00,1.83,0.00,0.00,95.39,11.76,99.67,24.55,98.25,Managed,2.05,0.51,37.31,0.04,38.35,14.21,826.38,40.48,,,,
1776,026-16-I,CRB,I,R,W.F. Elk,1.04,294.83,1081.54,1233.78,0.00,0.00,0.00,0.01,0.01,8.33,0.70,11.92,0.02,0.09,0.00,0.00,100.00,5.59,124.00,18.53,98.41,Reference,2.84,0.00,0.00,0.05,0.00,0.00,163.09,16.10,,,,
1777,027-04-I,CRB,I,M,Pipe,1.40,269.58,930.58,1394.34,0.00,0.00,18.38,11.27,3.54,152.27,1.80,84.69,21.70,13.31,0.00,0.00,81.04,9.45,113.00,21.86,97.10,Managed,0.52,0.57,22.95,0.07,63.77,4.49,81.34,31.86,,,,
1778,027-06-I,CRB,I,R,Flattail,1.32,251.06,1022.23,1411.97,0.00,0.00,0.00,0.00,0.00,4.71,0.35,13.32,0.00,0.00,0.00,0.00,98.66,4.51,85.67,10.50,95.91,Reference,1.25,0.37,60.56,0.01,55.47,35.95,873.71,53.98,,,,
1779,027-10-I,CRB,I,R,W.F. Quartz,1.54,238.80,1150.64,1501.29,0.00,0.00,0.00,0.00,0.00,5.64,0.29,19.15,0.00,0.00,0.00,0.00,100.00,7.30,104.67,15.78,97.66,Reference,3.23,0.31,36.14,0.07,25.80,3.91,477.59,40.66,,,,
1780,027-13-I,CRB,I,R,Carrie,1.82,302.30,764.61,1341.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.67,0.00,0.00,0.00,0.00,100.00,2.50,85.33,8.57,97.41,Reference,2.82,0.21,145.97,0.02,43.01,34.98,616.30,55.09,,,,
1781,027-15-I,CRB,I,M,Bobtail,1.52,353.05,675.52,1088.17,8.97,4.98,13.50,3.80,3.14,92.19,1.84,50.17,26.91,7.57,17.87,9.92,72.40,5.14,118.67,14.60,97.50,Managed,1.61,0.36,44.45,0.06,33.62,7.61,72.58,25.82,,,,
1782,029-01-I,CRB,I,M,Alexander,1.43,317.55,600.42,1279.65,0.00,0.00,2.40,0.30,1.23,19.71,1.17,16.90,14.19,1.80,0.00,0.00,100.00,3.63,111.33,13.99,98.25,Managed,3.16,0.18,64.91,0.04,24.53,10.09,377.67,32.00,,,,
1783,029-03-I,CRB,I,M,Cripple Horse,1.19,296.47,668.87,1474.02,0.00,0.00,14.06,2.35,2.49,63.09,1.71,37.00,38.00,6.36,0.00,0.00,100.00,5.85,121.00,18.34,97.86,Managed,1.80,0.25,65.37,0.06,55.06,2.69,177.28,21.58,,,,
1784,029-04-I,CRB,I,M,Canyon,1.18,324.95,594.29,1340.36,0.00,0.00,9.31,5.12,0.86,55.10,1.34,41.15,22.63,12.45,0.00,0.00,91.49,4.83,97.67,14.14,99.17,Managed,0.98,0.25,49.25,0.02,38.90,25.23,450.35,42.60,,,,
1785,029-07-I,CRB,I,M,Weigel,1.10,284.02,657.07,1558.25,0.00,0.00,0.54,0.05,0.52,1.90,0.48,3.94,13.77,1.34,0.00,0.00,100.00,2.75,115.67,10.49,100.00,Managed,4.58,0.05,26.62,0.07,6.59,7.69,209.49,23.11,,,,
1786,029-08-I,CRB,I,M,Dunn,1.22,316.97,616.57,1418.55,0.00,0.00,13.38,1.59,0.52,40.54,1.53,26.55,50.39,5.98,0.00,0.00,79.67,4.12,93.67,8.63,100.00,Managed,0.35,0.38,56.02,0.00,50.89,80.84,555.64,42.15,,,,
1787,029-11-I,CRB,I,M,Fivemile,1.93,302.29,641.70,1380.07,0.00,0.00,8.62,2.81,1.94,65.82,1.32,49.68,17.36,5.66,0.00,0.00,99.09,6.46,97.00,16.67,99.21,Managed,1.48,0.27,61.99,0.04,51.66,20.47,334.36,51.09,,,,
1788,041-02-I,CRB,I,M,Lake,1.11,314.61,1204.94,1788.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,45.99,0.00,0.00,0.00,0.00,98.71,10.18,113.67,23.93,97.50,Reference,1.32,0.45,33.04,0.05,49.42,12.33,557.69,27.60,,,,
1789,041-03-I,CRB,I,R,Sheep,2.40,305.27,1381.27,1733.79,2.17,1.44,0.00,0.00,0.00,0.00,0.00,23.42,0.00,0.00,9.29,6.16,100.00,8.43,120.00,21.46,99.12,Reference,1.61,0.33,29.04,0.05,33.81,9.41,566.21,22.56,,,,
1790,041-05-I,CRB,I,R,Trail,1.39,264.11,1047.76,2062.27,0.55,0.02,0.00,0.00,0.00,0.00,0.00,33.24,0.00,0.00,1.64,0.06,99.71,7.35,119.33,19.58,98.39,Reference,1.48,0.28,28.26,0.04,50.14,14.86,265.31,22.64,,,,
1791,044-01-I,CRB,I,R,Helen,1.38,319.93,1167.89,1856.12,0.29,0.13,0.00,0.00,0.00,0.00,0.00,25.30,0.00,0.00,1.14,0.50,100.00,6.69,127.33,19.15,86.12,Reference,3.70,0.23,47.39,0.06,26.26,17.73,477.04,18.07,,,,
1792,044-04-I,CRB,I,R,Black Bear,1.46,328.34,1097.91,1824.73,6.22,9.65,0.00,0.00,0.00,0.00,0.00,47.68,0.00,0.00,13.04,20.24,100.00,10.05,140.00,20.54,91.23,Reference,2.28,0.23,15.53,0.09,23.04,15.30,88.47,5.43,,,,
1793,044-06-I,CRB,I,R,Burnt,1.55,292.89,1446.28,2058.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.14,0.00,0.00,0.00,0.00,100.00,5.94,117.00,19.46,92.92,Reference,1.19,0.38,63.77,0.04,43.94,11.89,192.51,22.34,,,,
1794,047-01-I,CRB,I,M,Second,0.86,390.30,1199.84,1715.25,0.55,0.49,0.72,0.41,0.72,16.00,2.03,7.93,9.12,5.15,6.89,6.23,99.51,4.11,91.33,13.09,95.70,Managed,2.32,0.26,101.39,0.03,52.48,14.56,486.71,49.39,,,,
1795,047-07-I,CRB,I,M,Camp,1.47,404.11,877.93,1684.82,1.21,0.32,1.79,0.54,0.45,58.05,2.15,26.96,6.64,2.02,4.48,1.18,100.00,5.31,109.00,15.27,96.54,Managed,2.36,0.28,56.88,0.04,39.60,12.15,469.21,31.41,,,,
1796,047-08-I,CRB,I,M,Morrell,9.02,377.60,993.83,1784.72,16.84,9.97,2.68,5.51,0.20,48.92,0.72,67.98,3.95,8.11,24.77,14.67,98.82,12.56,106.67,18.39,97.43,Managed,1.19,0.38,32.49,0.06,44.79,13.91,823.40,36.17,,,,
1797,047-16-I,CRB,I,M,Beaver,2.84,389.81,1098.56,1642.88,0.00,0.00,8.92,5.58,0.33,85.49,1.82,47.06,18.96,11.85,0.00,0.00,92.02,6.25,114.00,12.16,100.00,Managed,4.41,0.32,44.84,0.13,28.37,17.21,381.88,22.22,,,,
1800,067-07-I,CRB,I,M,Little Sand,3.27,353.03,1091.24,1175.04,0.00,0.00,2.58,2.94,2.62,37.30,2.03,19.09,13.50,15.39,0.00,0.00,58.11,4.76,94.00,10.61,99.24,Managed,1.17,0.38,93.30,0.00,75.11,73.15,547.98,41.21,,,,
1801,067-08-I,CRB,I,M,Gold,3.80,367.66,934.80,1040.43,0.00,0.00,3.68,1.55,1.85,36.24,2.77,13.07,28.12,11.86,0.00,0.00,89.01,3.57,106.00,10.89,96.86,Managed,1.67,0.28,77.21,0.04,53.09,11.76,316.51,30.12,,,,
1804,068-01-I,CRB,I,M,Yoosa,4.13,414.13,1538.67,1417.30,3.48,2.60,5.81,1.34,2.23,90.16,2.32,38.86,14.95,3.44,8.95,6.69,100.00,9.60,102.00,21.07,100.00,Managed,1.73,0.36,34.04,0.06,24.21,17.68,512.43,42.28,,,,
1805,068-03-I,CRB,I,M,Preacher,1.19,428.03,1312.45,1229.80,0.00,0.00,1.29,0.42,0.36,12.42,2.72,4.60,28.00,9.23,0.00,0.00,92.42,1.67,80.33,7.89,99.12,Managed,4.28,0.16,49.13,0.00,13.28,87.66,356.20,62.07,,,,
1806,068-05-I,CRB,I,M,Lolo,4.15,420.65,1514.86,1387.71,1.03,0.54,1.42,0.98,0.43,29.04,1.33,21.88,6.47,4.49,4.71,2.48,100.00,8.02,107.67,18.55,98.45,Managed,2.00,0.44,36.84,0.06,28.64,18.77,574.71,36.23,,,,
1807,068-11-I,CRB,I,M,Musselshell,3.94,467.39,1232.88,1162.47,0.55,0.01,7.07,11.60,5.18,117.73,2.75,42.87,16.50,27.07,1.27,0.02,99.54,6.13,100.67,10.27,97.83,Managed,0.27,0.62,35.76,0.00,77.23,74.39,318.22,38.68,,,,
1808,068-12-I,CRB,I,M,Mud,3.47,484.03,1053.26,1103.29,0.00,0.00,1.83,1.16,0.78,20.84,3.81,5.47,33.49,21.24,0.00,0.00,100.00,3.08,102.00,11.53,98.37,Managed,2.67,0.21,94.24,0.03,38.67,40.66,288.75,44.70,,,,
1809,068-16-I,CRB,I,M,Weaver,5.38,458.28,1233.18,1204.28,0.00,0.00,0.24,0.10,0.00,1.35,1.27,1.06,22.23,9.60,0.00,0.00,100.00,1.77,88.00,5.73,99.07,Managed,4.88,0.17,60.17,0.00,14.19,86.92,321.83,56.66,,,,
1811,071-10-I,CRB,I,M,W.F. Floodwater,1.40,324.65,1238.98,1505.78,0.00,0.00,0.34,0.00,0.27,8.34,0.42,20.84,1.64,0.00,0.00,0.00,95.97,9.94,118.67,24.88,99.21,Managed,3.90,0.35,28.45,0.12,15.14,16.75,334.47,29.14,,,,
1812,071-11-I,CRB,I,M,N.F. Glover,1.36,319.23,1314.38,1527.73,0.00,0.00,0.42,0.18,0.18,9.25,0.74,12.53,3.32,1.45,0.00,0.00,100.00,7.70,117.33,15.11,99.12,Managed,4.58,0.33,50.66,0.09,29.66,5.07,190.79,24.60,,,,
1813,071-12-I,CRB,I,M,Floodwood,0.95,346.71,1244.32,1437.83,0.00,0.00,0.00,0.00,0.00,4.04,0.20,37.73,0.00,0.00,0.00,0.00,52.72,11.76,111.33,20.42,100.00,Managed,2.72,0.86,34.46,0.13,35.73,8.22,674.55,28.37,,,,
1814,076-07-I,CRB,I,M,Shotgun,1.45,388.35,1323.85,1684.94,0.00,0.00,0.13,0.00,1.31,33.26,2.72,12.24,1.05,0.00,0.00,0.00,83.22,6.62,98.00,15.97,100.00,Managed,3.46,0.26,50.34,0.07,25.30,5.53,438.81,47.37,,,,
1815,076-09-I,CRB,I,M,Boulder,0.94,353.30,1636.03,1826.34,2.19,3.48,1.50,0.49,0.06,22.39,0.36,62.24,2.41,0.78,3.51,5.59,100.00,10.84,123.33,18.57,99.21,Managed,2.25,0.57,28.02,0.15,36.07,7.79,171.59,17.78,,,,
1816,076-10-I,CRB,I,R,Big Flat,0.80,347.77,1407.78,1948.57,5.92,3.49,0.00,0.00,0.00,0.00,0.00,36.92,0.00,0.00,16.03,9.45,100.00,9.48,75.00,16.63,98.44,Reference,0.63,0.38,28.55,0.03,39.68,12.52,749.56,66.98,,,,
1818,077-01-I,CRB,I,R,Rock Lake,1.00,331.64,1569.65,1900.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.25,0.00,0.00,0.00,0.00,100.00,2.34,90.33,5.61,100.00,Reference,0.48,0.33,79.03,0.00,64.76,97.96,676.69,49.09,,,,
1819,077-02-I,CRB,I,R,Wind Lakes,0.98,339.41,1362.51,1965.28,0.00,0.00,0.00,0.00,0.00,0.73,0.02,38.09,0.00,0.00,0.01,0.00,100.00,10.70,130.67,25.15,98.45,Reference,1.12,0.52,16.04,0.08,26.63,6.07,182.53,14.64,,,,
1820,077-03-I,CRB,I,R,Surprise,0.72,345.52,1551.67,1838.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.93,0.00,0.00,0.00,0.00,100.00,6.29,104.00,16.97,96.61,Reference,0.77,0.57,38.35,0.06,62.28,6.49,139.83,45.21,,,,
1821,077-04-I,CRB,I,R,Warm Springs,0.91,345.79,1377.34,1928.98,5.31,9.18,0.00,0.00,0.00,0.00,0.00,52.67,0.00,0.00,10.08,17.43,100.00,12.39,122.67,27.01,99.21,Reference,1.31,0.38,19.88,0.08,31.64,4.59,680.67,17.55,,,,
1823,077-07-I,CRB,I,M,Squaw,1.08,408.40,1266.78,1549.64,0.00,0.00,4.11,0.32,2.28,49.91,1.26,39.52,10.41,0.82,0.00,0.00,100.00,8.40,111.33,18.51,99.17,Managed,1.77,0.25,29.60,0.07,19.99,6.58,152.16,31.99,,,,
1824,077-17-I,CRB,I,M,Badger,2.41,449.48,995.09,1376.03,0.00,0.00,2.84,0.72,1.57,39.89,2.98,13.40,21.21,5.41,0.00,0.00,100.00,4.65,117.33,16.55,100.00,Managed,3.43,0.27,47.01,0.05,22.70,23.42,234.23,21.71,,,,
1829,082-06-I,CRB,I,M,Leggett,3.85,419.48,920.08,1576.48,0.00,0.00,1.13,0.92,0.24,31.67,2.11,15.00,7.53,6.12,0.00,0.00,100.00,4.17,96.00,15.35,99.40,Managed,1.56,0.27,75.64,0.05,48.85,15.38,169.02,47.85,,,,
1831,082-07-I,CRB,I,M,Sixmile,1.68,426.65,827.95,1581.69,0.00,0.00,0.80,0.48,0.14,22.38,1.14,19.59,4.06,2.43,0.00,0.00,100.00,4.22,116.00,11.92,99.21,Managed,3.55,0.20,67.70,0.04,25.03,32.59,384.90,31.00,,,,
1832,082-11-I,CRB,I,M,E.F. O'Hara,1.95,393.41,1032.04,1659.30,0.00,0.00,0.43,0.00,0.00,3.47,0.46,7.56,5.71,0.00,0.00,0.00,100.00,3.63,96.33,11.59,99.21,Managed,3.08,0.20,56.50,0.05,20.90,13.92,139.29,42.66,,,,
1833,082-12-I,CRB,I,M,Santiam,1.62,449.59,795.65,1444.56,0.00,0.00,0.44,0.60,0.00,12.64,1.40,9.06,4.85,6.66,0.00,0.00,97.93,2.69,85.67,7.80,100.00,Managed,2.02,0.21,161.21,0.01,59.66,51.08,167.61,51.59,,,,
2031,077-05-I,CRB,I,R,Pedro,0.67,333.78,1609.25,1938.38,0.95,0.74,0.00,0.00,0.00,0.00,0.00,7.78,0.00,0.00,12.27,9.50,100.00,5.65,93.33,12.65,96.79,Reference,0.89,0.32,79.85,0.01,71.95,44.80,974.32,43.53,,,,
2081,076-15-I,CRB,I,R,Storm,0.76,361.54,1363.50,1887.96,14.51,11.36,0.00,0.00,0.00,4.82,0.04,128.63,0.00,0.00,11.28,8.83,100.00,15.72,123.67,23.60,99.21,Reference,1.97,0.56,10.15,0.22,14.99,2.53,281.03,21.43,,,,
2101,055-03-I,CRB,I,M,Greenough,1.26,427.69,712.36,1624.70,0.00,0.00,1.49,0.30,0.00,29.80,1.35,22.89,6.50,1.29,0.00,0.00,96.41,3.27,104.33,10.12,99.12,Managed,2.98,0.21,33.59,0.06,13.67,4.09,65.41,36.27,,,,
2102,058-12-I,CRB,I,M,Tin Cup,0.73,359.56,1372.10,2085.21,0.00,0.00,0.06,0.79,0.01,2.38,0.03,80.82,0.07,0.98,0.00,0.00,99.07,14.26,109.00,20.14,100.00,Managed,1.16,0.63,30.99,0.17,63.51,5.40,321.64,24.47,,,,
2104,081-06-I,CRB,I,M,Clear,3.48,434.89,1062.78,1387.91,0.00,0.00,1.95,0.60,1.19,56.93,2.06,27.57,7.09,2.16,0.00,0.00,100.00,6.53,129.67,16.90,98.48,Managed,2.50,0.32,31.92,0.07,28.56,12.51,159.89,19.56,,,,
2109,043-02-I,CRB,I,M,Bent,0.95,397.65,809.73,1530.58,4.56,4.78,2.06,0.74,0.06,10.27,0.87,11.84,17.38,6.26,38.48,40.40,100.00,3.80,82.00,12.54,98.41,Managed,3.00,0.21,46.84,0.04,16.84,16.78,616.75,59.45,,,,
2116,081-13-I,CRB,I,R,Johns,1.40,327.31,998.63,2049.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27.40,0.00,0.00,0.00,0.00,100.00,7.74,93.50,13.63,100.00,Reference,2.93,0.30,59.04,0.04,40.87,23.67,578.58,47.62,,,,
2124,043-14-I,CRB,I,M,Middle Fork,0.83,292.78,1437.28,1893.32,1.00,1.86,0.29,0.00,0.00,13.83,0.51,27.29,1.06,0.00,3.67,6.81,100.00,8.09,99.00,15.01,99.12,Managed,3.13,0.41,60.91,0.12,39.59,6.35,181.68,44.83,,,,
2128,081-17-I,CRB,I,R,Frank Brown,1.20,337.30,881.08,1972.35,0.00,0.00,0.00,0.00,0.00,0.29,0.03,9.01,0.00,0.00,0.00,0.00,100.00,4.67,113.33,14.38,100.00,Reference,2.24,0.30,79.23,0.02,49.11,22.98,786.16,28.72,,,,
2130,032-17-I,CRB,I,M,Clear,1.10,321.13,1053.50,1411.68,0.01,0.00,5.02,8.54,0.00,116.96,2.19,53.51,9.38,15.97,0.03,0.00,99.10,10.46,126.33,23.96,97.87,Managed,1.76,0.16,4.05,0.06,2.37,6.33,267.80,19.88,,,,
2135,081-05-I,CRB,I,M,Kay,7.03,419.92,1040.71,1480.57,0.01,0.01,1.18,0.14,0.53,12.98,1.79,7.26,16.26,1.87,0.09,0.09,100.00,3.41,98.33,8.75,97.45,Managed,0.62,0.36,98.83,0.01,70.50,36.46,112.20,40.66,,,,
2137,081-16-I,CRB,I,R,Moores,0.69,315.17,1205.91,2055.25,0.00,0.00,0.00,0.00,0.00,1.00,0.11,9.08,0.00,0.00,0.00,0.00,100.00,5.17,86.00,12.14,97.41,Reference,1.63,0.31,76.28,0.03,55.15,14.14,846.75,59.75,,,,
2141,062-06-I,CRB,I,M,Trout,1.03,318.81,1764.37,1775.65,0.00,0.00,1.98,0.18,0.36,37.11,0.65,57.42,3.44,0.31,0.00,0.00,99.58,13.95,103.33,23.98,99.24,Managed,1.37,0.52,24.53,0.14,30.52,1.87,244.37,41.67,,,,
2142,052-15-I,CRB,I,M,Ontario,1.05,391.78,732.70,2102.29,0.00,0.00,2.94,1.39,0.39,53.28,1.15,46.60,6.31,2.99,0.00,0.00,98.33,7.73,105.67,20.89,99.33,Managed,0.54,0.53,35.14,0.05,67.81,10.14,60.42,38.96,,,,
2145,023-02-I,CRB,I,M,Katka,0.87,217.77,878.88,1289.00,0.00,0.00,0.24,1.91,0.13,3.96,0.56,8.43,2.82,22.62,0.00,0.00,83.52,3.58,100.67,11.02,99.21,Managed,3.17,0.27,101.14,0.03,37.50,25.89,500.26,45.65,,,,
2146,052-16-I,CRB,I,M,N.F. Gold,0.83,360.49,692.57,2122.04,0.00,0.00,0.56,0.81,0.29,27.08,2.35,11.53,4.86,6.98,0.00,0.00,100.00,2.68,94.33,6.87,94.90,Managed,0.96,0.27,85.62,0.03,53.44,16.62,4.30,48.04,,,,
2149,058-14-I,CRB,I,M,Rye,1.72,439.66,620.90,1845.71,0.00,0.00,6.10,4.20,1.75,187.69,3.61,52.02,11.73,8.08,0.00,0.00,97.09,4.87,119.33,10.69,99.19,Managed,2.01,0.27,75.17,0.01,56.64,39.89,548.53,21.56,,,,
2155,032-19-I,CRB,I,M,Cherry,1.31,334.64,1144.87,1488.14,0.00,0.00,5.40,2.98,1.30,51.35,0.73,70.55,7.66,4.22,0.00,0.00,100.00,8.05,111.67,17.85,97.54,Managed,2.16,0.41,40.76,0.08,31.40,9.77,655.61,30.66,,,,
2158,062-05-I,CRB,I,M,Deep,1.24,386.92,945.46,1515.40,0.00,0.00,0.96,2.71,0.74,62.31,2.51,24.79,3.88,10.92,0.00,0.00,95.57,2.50,107.67,10.91,99.17,Managed,2.46,0.17,120.86,0.04,27.82,3.69,89.11,32.86,,,,
2168,058-08-I,CRB,I,R,South Lost Horse,0.68,353.86,1465.36,2047.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,55.95,0.00,0.00,0.00,0.00,100.00,11.31,84.33,14.70,99.24,Reference,0.87,0.46,29.60,0.09,51.72,9.74,256.62,52.28,,,,
2177,083-01-I,CRB,I,R,Tenmile,0.85,309.60,1091.60,2119.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,31.51,0.00,0.00,0.00,0.00,99.30,9.73,79.50,14.11,97.83,Reference,0.43,1.04,29.74,0.01,80.32,19.21,887.96,59.79,,,,
2180,032-09-I,CRB,I,M,Wilkes,1.21,333.90,959.73,1374.82,0.00,0.00,0.58,0.44,2.57,29.40,0.78,37.63,1.55,1.16,0.00,0.00,98.08,5.33,115.00,15.95,93.41,Managed,1.81,0.08,20.77,0.06,11.11,5.20,67.49,26.62,,,,
2181,084-08-I,CRB,I,M,Lynx,1.58,413.33,966.35,1751.55,2.33,3.39,0.00,0.00,0.00,1.64,0.08,21.67,0.00,0.00,10.75,15.63,100.00,5.76,86.00,13.15,100.00,Managed,1.96,0.24,55.19,0.01,36.19,38.35,915.99,55.77,,,,
2186,017-10-I,CRB,I,M,Canyon,0.74,217.60,1126.97,1227.81,0.00,0.00,0.52,1.10,0.49,33.32,2.93,11.52,4.49,9.53,0.00,0.00,98.70,5.26,87.33,12.38,98.33,Managed,2.47,0.25,87.15,0.03,45.52,14.04,778.14,55.90,,,,
2188,062-17-I,CRB,I,M,Cache,1.16,352.52,1455.97,1749.71,0.00,0.00,0.00,0.16,0.00,0.10,0.00,90.38,0.00,0.18,0.00,0.00,100.00,13.86,92.33,22.97,100.00,Managed,1.89,0.49,13.94,0.12,22.90,5.84,445.27,53.59,,,,
2189,055-08-I,CRB,I,M,Plant,0.99,434.19,786.65,1631.85,0.00,0.00,0.81,0.20,0.00,15.44,1.38,11.17,7.28,1.80,0.00,0.00,100.00,2.29,94.00,8.69,99.24,Managed,2.31,0.21,75.74,0.01,21.63,31.12,104.53,45.91,,,,
2197,062-13-I,CRB,I,M,Straight,1.56,323.68,1725.10,1789.79,0.98,0.47,0.00,0.00,0.00,0.00,0.00,39.49,0.00,0.00,2.49,1.20,100.00,10.01,120.67,25.36,99.21,Managed,2.37,0.36,42.73,0.09,49.53,2.44,293.70,30.60,,,,
2199,022-20-I,CRB,I,M,E.F. Steamboat,1.43,324.94,1218.01,1180.60,0.43,0.14,3.13,4.82,2.41,61.53,2.17,28.41,11.02,16.98,1.51,0.50,100.00,7.37,112.75,17.48,97.92,Managed,1.94,0.30,25.85,0.08,16.41,4.12,145.62,29.15,,,,
2205,058-04-I,CRB,I,M,Little Sleeping Child,2.90,435.90,586.49,1752.22,0.00,0.00,8.80,0.14,2.40,63.04,2.59,24.33,36.17,0.60,0.00,0.00,99.07,4.05,106.00,12.73,99.21,Managed,1.74,0.25,102.63,0.02,43.33,42.38,268.25,34.68,,,,
2207,022-19-I,CRB,I,R,Graham,1.40,312.60,1157.28,1215.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.62,0.00,0.00,0.00,0.00,99.94,7.40,113.00,17.84,97.65,Reference,2.81,0.26,49.77,0.08,25.99,3.70,351.69,26.67,,,,
