site_id,AUG_ET_2000-2015_CPG_all,awc_int_100_CPG_all,BaseflowIndex_CPG_all,clay_100_CPG_all,dwta_CPG_all,fac_taudem_17all_int,hydrogrpA_100_CPG_all,hydrogrpB_100_CPG_all,hydrogrpC_100_CPG_all,hydrogrpD_100_CPG_all,impermeable_100_CPG_all,JUL_ET_2000-2015_CPG_all,nlcd_2011_Forest_100_CPG_all,nlcd_2011_Wetlands_100_CPG_all,permeable_100_CPG_all,sand_100_CPG_all,SEP_ET_2000-2015_CPG_all,silt_100_CPG_all,slope_percent_int_CPG_all,streamslope_percent_int_CPG_all,SWE_AVG_0301_CPG_all,SWE_AVG_0401_CPG_all,SWE_AVG_0501_CPG_all,SWE_AVG_0601_CPG_all,SWE_AVG_0701_CPG_all,SWE_AVG_0801_CPG_all,TWI_100_int_CPG_all,US_Precip_1981-2010_CPG_all,US_TMAX_1981-2010_int_CPG_all,site_name,project,type,mgmt2,stream,drain_dens,ave_ann_cw,ave_annual,ave_basin_,mtbs_mod_s,mtbs_high_,harv_inten,harv_int_1,harv_int_2,road_lengt,road_dens_,shed_areak,pct_high_h,pct_mod_ha,pct_mtbs_m,pct_mtbs_h,pct_nfs,mean_bf,mean_bank_,mean_wd_tr,mean_stab,mgmt,mean_grad,mean_pool_,mean_pool1,mean_d50,mean_poo_1,mean_pt_fi,mean_lw_fr,mean_un_cu,precip_cut,shed_cut,spatial_cl,normalize_,all_harves,higher_tha,residuals,MAP_UNIT_N,MAP_UNIT_D,MAP_UNIT_S,all_fire,utm1,utm2
318,130,10,69,444,88,36805,0,100,0,0,100,148,68,0,0,5696,53,3740,45,31,712,853,781,351,50,0,640,126322,1038,064-13-I,CRB,I,M,Beaver,2.33,354.11,1265.82,1466.71,0,0,0,0,0.13,17.34,0.52,33.07,0,0,0,0,100,6.97,103,16.14,95.73,Managed,1.59,0.26,53.45,0.05,44.45,36.42,132.23,38.7,"(1.1e+03,1.35e+03]","(25.4,49.8]",1,5.50631211389,0,Low Harvest,-1.83699483513,Bitterroot Mountains,"This section has steep dissected mid- to high-elevation mountains with metasedimentary geologic composition. Vegetation is mountain grasslands, lodgepole pine, and Douglas-fir cover types.",M333D,0,-1467020.337602582,2826782.3227341585
329,130,14,65,905,110,17923,0,100,0,0,100,149,97,0,0,4803,60,4259,27,19,393,377,208,42,0,0,684,143041,1176,068-07-I,CRB,I,M,Eldorado,2.9,440.42,1420.18,1321.39,0,0,0.32,0.01,0.21,7.05,0.44,16.14,2.01,0.04,0,0,100,5.13,86.75,9.51,97.5,Managed,0.32,0.58,62.79,0,79.53,96.54,721.25,57.43,"(1.35e+03,1.61e+03]","[1.11,25.4]",1,3.61221816953,2.05,Low Harvest,-1.89429308312,Bitterroot Mountains,"This section has steep dissected mid- to high-elevation mountains with metasedimentary geologic composition. Vegetation is mountain grasslands, lodgepole pine, and Douglas-fir cover types.",M333D,0,-1505614.6943698323,2749613.883104115
352,136,10,67,461,84,74004,0,100,0,0,100,155,80,0,0,5750,57,3648,39,28,631,717,608,227,32,1,659,129675,1054,071-03-I,CRB,I,R,Foehl,1.55,348.57,1316.04,1448.91,4.95,3.33,0.03,0,0.5,16.51,0.25,66.6,0.04,0,7.43,5,100,13.4,113.5,21.13,98.78,Reference,2.3,0.55,21.62,0.14,39.54,1.19,307.59,23.86,"(1.1e+03,1.35e+03]","(49.8,74.1]",1,10.1820613355,0.04,Low Harvest,0.973244447012,Bitterroot Mountains,"This section has steep dissected mid- to high-elevation mountains with metasedimentary geologic composition. Vegetation is mountain grasslands, lodgepole pine, and Douglas-fir cover types.",M333D,12.43,-1493402.2558683888,2819575.967021453
353,156,14,58,1801,62,4114,0,9,0,91,100,163,99,0,0,2859,76,5343,26,15,178,139,45,0,0,0,670,98227,1297,071-04-I,CRB,I,M,Bechtel,2.73,408.55,994.18,1007.94,0,0,0.09,0.54,0.46,7.65,2.08,3.68,2.33,14.63,0,0,100,2.67,94.25,5.18,98.13,Managed,0.67,0.47,81.46,0,76.34,100,102.46,37.54,"(839,1.1e+03]","[1.11,25.4]",3,2.68563036875,16.96,Low Harvest,0.964702053479,Bitterroot Mountains,"This section has steep dissected mid- to high-elevation mountains with metasedimentary geologic composition. Vegetation is mountain grasslands, lodgepole pine, and Douglas-fir cover types.",M333D,0,-1538282.0726989023,2831971.1634937325
358,126,11,70,514,61,102143,66,34,0,0,100,146,56,0,0,5019,56,4319,52,33,608,691,602,241,34,1,623,125572,1106,073-01-I,CRB,I,R,Collins,2.35,377.21,1271,1379.09,3.91,4.15,0,0,0,4.59,0.05,91.89,0,0,4.26,4.51,100,15.38,128.67,22.91,96.92,Reference,2.12,0.79,18.64,0.12,35.46,4.31,215.24,17.06,"(1.1e+03,1.35e+03]","(74.1,98.5]",1,12.1007081039,0,Low Harvest,2.0676607691,Bitterroot Mountains,"This section has steep dissected mid- to high-elevation mountains with metasedimentary geologic composition. Vegetation is mountain grasslands, lodgepole pine, and Douglas-fir cover types.",M333D,8.77,-1477740.4818733528,2804280.3890008507
360,133,9,68,538,68,52768,16,0,84,0,100,150,85,0,0,5598,67,3839,36,23,643,712,530,170,13,0,654,142993,1131,073-07-I,CRB,I,R,Johnny,1.57,414.56,1421.65,1374.33,0,0,0,0,13.91,3.09,0.07,47.45,0,0,0,0,100,9.36,111.25,18.34,97.03,Reference,2.78,0.36,37.65,0.08,38.13,6.31,718.49,27.07,"(1.35e+03,1.61e+03]","(25.4,49.8]",1,6.58389899061,0,Low Harvest,-1.7567974259,Bitterroot Mountains,"This section has steep dissected mid- to high-elevation mountains with metasedimentary geologic composition. Vegetation is mountain grasslands, lodgepole pine, and Douglas-fir cover types.",M333D,0,-1483349.8430865693,2776978.216424378
361,125,14,67,1142,201,10387,0,100,0,0,100,142,84,0,0,4093,57,4766,30,19,571,616,426,121,7,0,667,136740,1131,073-11-I,CRB,I,M,Tumble,2.27,393.09,1358.82,1362.89,0,0,1.02,1.03,1.4,26.74,2.86,9.36,10.94,10.98,0,0,100,3.79,82.33,8.52,96.83,Managed,1.83,0.22,123.88,0.02,70.39,44.73,588.14,58.95,"(1.35e+03,1.61e+03]","[1.11,25.4]",1,2.78918473381,21.92,Low Harvest,-1.32216142986,Bitterroot Mountains,"This section has steep dissected mid- to high-elevation mountains with metasedimentary geologic composition. Vegetation is mountain grasslands, lodgepole pine, and Douglas-fir cover types.",M333D,0,-1494580.1925094929,2789567.3488479424
362,117,12,65,523,38,15559,0,100,0,0,100,136,99,0,0,5698,47,3689,28,18,744,851,760,286,16,0,668,169813,1033,073-12-I,CRB,I,R,Hemlock,1.71,377.59,1706.58,1553.06,1.93,1.7,0.03,0,0,6.52,0.47,13.85,0.25,0,13.97,12.25,100,5.45,105.25,11.22,91.55,Reference,2.72,0.24,68.75,0.11,39.13,5.29,14.23,34.67,"(1.61e+03,1.87e+03]","[1.11,25.4]",1,3.19352154602,0.25,Low Harvest,-1.99405529192,Bitterroot Mountains,"This section has steep dissected mid- to high-elevation mountains with metasedimentary geologic composition. Vegetation is mountain grasslands, lodgepole pine, and Douglas-fir cover types.",M333D,26.22,-1497390.7414404969,2764621.16462725
363,124,11,71,566,64,112928,93,7,0,0,100,144,61,0,0,4788,52,4495,49,30,646,743,627,256,34,0,623,126148,1104,073-14-I,CRB,I,M,Skull,2,385.7,1256.98,1376.26,2.23,0.73,0.77,1.11,0.4,36.07,0.35,101.73,0.76,1.1,2.19,0.72,100,16.08,108.33,28.48,89.68,Managed,1.56,0.55,16.97,0.07,37.6,3.53,522.33,32.56,"(1.1e+03,1.35e+03]","(98.5,123]",1,12.7925663097,1.86,Low Harvest,2.57190673528,Bitterroot Mountains,"This section has steep dissected mid- to high-elevation mountains with metasedimentary geologic composition. Vegetation is mountain grasslands, lodgepole pine, and Douglas-fir cover types.",M333D,2.91,-1474497.0433864594,2804340.9067244497
364,129,11,70,506,61,105988,63,37,0,0,100,149,66,0,0,5039,62,4305,49,34,670,767,650,277,38,0,624,142854,1077,073-20-I,CRB,I,M,Quartz,1.84,382.05,1420.27,1426.63,1.38,0.48,1.85,0.19,1.55,99.05,1.04,95.37,1.94,0.2,1.44,0.5,100,17.35,106.5,32.31,82.61,Managed,1.01,0.6,18.62,0.08,48.39,3.22,326.34,32.83,"(1.35e+03,1.61e+03]","(74.1,98.5]",1,12.215987101,2.14,Low Harvest,2.16063620337,Bitterroot Mountains,"This section has steep dissected mid- to high-elevation mountains with metasedimentary geologic composition. Vegetation is mountain grasslands, lodgepole pine, and Douglas-fir cover types.",M333D,1.94,-1478077.6430359099,2797016.712700009
365,99,10,73,449,60,47939,35,65,0,0,100,123,48,0,0,5278,35,4123,41,26,707,847,819,398,65,2,653,165283,892,074-01-I,CRB,I,M,Long,1.32,343.91,1638.03,1693.98,0,0,0,0,0,15.75,0.36,43.28,0,0,0,0,100,10.48,106.75,21.59,95.83,Managed,1.28,0.35,13.44,0.11,22.24,5.16,23.22,34.9,"(1.61e+03,1.87e+03]","(25.4,49.8]",1,6.39792921986,0,Low Harvest,-1.63434744221,Bitterroot Mountains,"This section has steep dissected mid- to high-elevation mountains with metasedimentary geologic composition. Vegetation is mountain grasslands, lodgepole pine, and Douglas-fir cover types.",M333D,0,-1447858.0664102377,2801999.4706357117
366,113,10,70,420,56,56309,18,82,0,0,100,135,59,0,0,5458,46,3974,40,25,629,728,615,243,28,0,649,141925,1030,074-02-I,CRB,I,R,Little Moose,2.7,392.96,1413.01,1539.74,2.25,3.02,0,0,43.81,0,0,50.79,0,0,4.44,5.95,100,9.28,111.5,19.08,98.81,Reference,2.21,0.36,32.91,0.11,36.51,6.7,332.07,32.14,"(1.35e+03,1.61e+03]","(49.8,74.1]",1,6.56754021557,0,Low Harvest,-1.94733684322,Bitterroot Mountains,"This section has steep dissected mid- to high-elevation mountains with metasedimentary geologic composition. Vegetation is mountain grasslands, lodgepole pine, and Douglas-fir cover types.",M333D,10.39,-1453710.0103268032,2784561.0688969465
367,87,10,70,386,56,42527,1,99,0,0,100,117,41,0,0,5605,26,3862,36,20,707,841,755,307,33,0,691,162400,900,074-03-I,CRB,I,R,M.F. Kelly,0.91,351.74,1645.63,1784.69,0,0,0,0,0,0,0,38.01,0,0,0,0,100,10.57,128,23.82,99.43,Reference,2.32,0.26,8.98,0.12,6.72,0.56,30.48,14.68,"(1.61e+03,1.87e+03]","(25.4,49.8]",1,6.42307201497,0,Low Harvest,-1.34961013646,Bitterroot Mountains,"This section has steep dissected mid- to high-elevation mountains with metasedimentary geologic composition. Vegetation is mountain grasslands, lodgepole pine, and Douglas-fir cover types.",M333D,0,-1437421.1013267362,2780998.8867817535
368,133,10,71,406,55,44006,13,87,0,0,100,148,67,0,0,5469,68,3975,35,23,503,564,436,121,7,0,646,126098,1127,074-04-I,CRB,I,M,Osier,3.1,425.86,1256.61,1376.25,0,0,7.05,3.12,2.12,128.75,3.25,39.64,17.77,7.87,0,0,98.61,6.9,109.75,18.01,90.64,Managed,1.19,0.36,28.05,0.05,39.53,6.91,123.94,32.55,"(1.1e+03,1.35e+03]","(25.4,49.8]",1,5.49096378351,25.64,Low Harvest,-2.31635788116,Bitterroot Mountains,"This section has steep dissected mid- to high-elevation mountains with metasedimentary geologic composition. Vegetation is mountain grasslands, lodgepole pine, and Douglas-fir cover types.",M333D,0,-1452719.8749825736,2785713.726813023
369,105,10,73,387,54,72875,1,99,0,0,100,129,66,0,0,5618,37,3848,36,21,821,998,997,570,137,3,667,151542,941,074-06-I,CRB,I,M,Meadow,1.49,347.31,1530.1,1646.5,0,0,0.58,0.04,0.02,20.08,0.31,65.57,0.89,0.06,0,0,100,15.31,131,29.41,97.5,Managed,1.5,0.77,10.01,0.13,26.92,5.17,59.4,14.91,"(1.35e+03,1.61e+03]","(49.8,74.1]",1,10.0058819685,0.95,Low Harvest,0.909854870327,Bitterroot Mountains,"This section has steep dissected mid- to high-elevation mountains with metasedimentary geologic composition. Vegetation is mountain grasslands, lodgepole pine, and Douglas-fir cover types.",M333D,0,-1453016.904112116,2803828.5016707242
370,115,10,73,380,53,44538,0,100,0,0,100,136,77,0,0,5580,45,3890,34,19,769,948,965,562,138,6,680,140437,963,074-11-I,CRB,I,R,Vanderbilt Gulch,1.13,356.35,1420.12,1611.26,0,0,0,0,0,6.18,0.15,40.12,0,0,0,0,100,11.33,113.25,24.01,97.16,Reference,2.04,0.29,14.16,0.12,12.79,1.47,147.79,22.99,"(1.35e+03,1.61e+03]","(25.4,49.8]",1,7.97819902543,0,Low Harvest,0.0671778824076,Bitterroot Mountains,"This section has steep dissected mid- to high-elevation mountains with metasedimentary geologic composition. Vegetation is mountain grasslands, lodgepole pine, and Douglas-fir cover types.",M333D,0,-1453018.8086475856,2805120.9593697176
371,75,10,69,409,56,37279,0,100,0,0,100,106,61,0,0,5767,22,3692,51,29,670,772,622,164,7,0,643,179273,875,074-13-I,CRB,I,R,S.F. Kelly,0.96,330.35,1769.43,1836.61,0,0,0,0,0,0,0,33.8,0,0,0,0,100,9.16,128.25,24.03,97.73,Reference,2.64,0.25,21.44,0.1,15.15,1.57,30.63,18.54,"(1.61e+03,1.87e+03]","(25.4,49.8]",1,5.17680835071,0,Low Harvest,-2.2952870429,Bitterroot Mountains,"This section has steep dissected mid- to high-elevation mountains with metasedimentary geologic composition. Vegetation is mountain grasslands, lodgepole pine, and Douglas-fir cover types.",M333D,0,-1438060.367005791,2778958.606364444
372,120,10,71,388,53,43453,4,96,0,0,100,140,75,0,0,5545,54,3917,39,25,642,754,657,265,32,0,645,139412,1023,074-14-I,CRB,I,M,Swamp,2.48,393.78,1386.27,1523.94,0.4,0.91,1.18,0.02,6.14,10.34,0.26,39.1,3.02,0.05,1.01,2.32,100,6.78,113.33,15.71,96.21,Managed,1.85,0.31,27.66,0.08,37.45,1.95,259.87,24.34,"(1.35e+03,1.61e+03]","(25.4,49.8]",1,4.89082213422,3.07,Low Harvest,-2.88137750796,Bitterroot Mountains,"This section has steep dissected mid- to high-elevation mountains with metasedimentary geologic composition. Vegetation is mountain grasslands, lodgepole pine, and Douglas-fir cover types.",M333D,3.33,-1451607.9739858045,2786126.9590343097
376,75,10,69,552,97,57440,1,73,0,26,100,106,90,0,0,5810,21,3599,31,18,580,680,606,229,25,0,690,167924,848,076-12-I,CRB,I,M,Crooked Fork,1.11,341.3,1687.06,1890.97,2.93,3.3,0.06,0.08,0,2.83,0.05,51.67,0.11,0.15,5.67,6.38,100,11.29,103.75,26.49,97.03,Managed,1.56,0.18,8.32,0.09,6.41,2.35,295.74,34.18,"(1.61e+03,1.87e+03]","(49.8,74.1]",1,6.69211527746,0.26,Low Harvest,-1.79386840749,Bitterroot Mountains,"This section has steep dissected mid- to high-elevation mountains with metasedimentary geologic composition. Vegetation is mountain grasslands, lodgepole pine, and Douglas-fir cover types.",M333D,12.05,-1425238.7885125806,2770739.74149236
385,137,13,65,600,24,8554,0,100,0,0,100,158,98,0,0,5630,71,3709,22,15,394,373,230,55,0,0,686,118933,1177,078-15-I,CRB,I,M,Trib of Deadman,1.93,447.68,1202.88,1362.46,0,0,0.23,0.09,0.22,2.79,0.43,6.44,3.64,1.45,0,0,100,3.27,95.67,8.62,91.82,Managed,1.26,0.27,111.62,0,74.3,46.59,496.21,42.78,"(1.1e+03,1.35e+03]","[1.11,25.4]",1,2.71847565842,5.09,Low Harvest,-0.435413494133,Bitterroot Mountains,"This section has steep dissected mid- to high-elevation mountains with metasedimentary geologic composition. Vegetation is mountain grasslands, lodgepole pine, and Douglas-fir cover types.",M333D,0,-1496788.1142979225,2743284.0751889935
386,123,13,65,600,24,4684,0,100,0,0,100,143,88,0,0,5630,56,3709,16,9,415,403,252,44,0,0,728,137338,1128,078-18-I,CRB,I,M,Canyon,0.8,433.59,1384.1,1412.37,0,0,1.09,0.07,0.81,9.93,2.38,4.18,25.97,1.71,0,0,100,3,77.5,5.23,93.93,Managed,0.89,0.52,128.06,0,90.56,87.1,437.82,62.18,"(1.35e+03,1.61e+03]","[1.11,25.4]",1,2.16747344845,27.68,Low Harvest,0.120326579174,Bitterroot Mountains,"This section has steep dissected mid- to high-elevation mountains with metasedimentary geologic composition. Vegetation is mountain grasslands, lodgepole pine, and Douglas-fir cover types.",M333D,0,-1502153.4500785023,2745600.317731098
1275,138,12,66,1160,53,12906,0,100,0,0,100,156,97,0,0,3540,57,5300,42,28,139,92,34,0,0,0,635,108413,1176,019-07-I,CRB,I,M,Yellowbanks,1.13,297.88,1058.09,1067.06,0,0,0.61,0.32,0.42,20.35,1.87,10.86,5.65,2.98,0,0,99.99,5.63,108.33,17.87,92.86,Managed,2.64,0.24,56.64,0.04,27.47,11.52,367.84,32.92,"(839,1.1e+03]","[1.11,25.4]",3,5.32090842934,8.63,Low Harvest,0.828949761839,Bitterroot Mountains,"This section has steep dissected mid- to high-elevation mountains with metasedimentary geologic composition. Vegetation is mountain grasslands, lodgepole pine, and Douglas-fir cover types.",M333D,0,-1548582.0306712696,2921158.6024595224
1276,132,12,65,1282,54,7293,0,86,14,0,0,148,91,0,100,3487,50,5231,33,21,106,63,11,0,0,0,660,112840,1228,019-12-I,CRB,I,M,Cedar,1.05,345.3,1108.96,1010.22,0,0,0.84,0.37,0.15,18.27,2.77,6.6,12.73,5.64,0,0,99.95,3.48,126.33,12.67,97.62,Managed,2.71,0.26,92.09,0.02,52.1,20.41,215.63,11.11,"(1.1e+03,1.35e+03]","[1.11,25.4]",3,3.13807531381,18.37,Low Harvest,-0.0786541815997,Bitterroot Mountains,"This section has steep dissected mid- to high-elevation mountains with metasedimentary geologic composition. Vegetation is mountain grasslands, lodgepole pine, and Douglas-fir cover types.",M333D,0,-1543636.9729957636,2904090.9068601797
1286,110,7,67,787,201,24748,26,64,0,10,100,132,94,0,0,5699,36,3421,44,32,340,342,205,35,1,0,654,127838,944,031-01-I,CRB,I,R,E.F. Trout,1.38,276.42,1284.82,1465.8,0.03,0.01,0,0,0,0,0,22.14,0,0,0.15,0.06,100,8.69,119.33,19.88,98.55,Reference,3.1,0.26,29.46,0.12,19.27,24.02,114.86,25.13,"(1.1e+03,1.35e+03]","[1.11,25.4]",3,6.76359334381,0,Low Harvest,0.37483001567,Bitterroot Mountains,"This section has steep dissected mid- to high-elevation mountains with metasedimentary geologic composition. Vegetation is mountain grasslands, lodgepole pine, and Douglas-fir cover types.",M333D,0.21,-1479598.021237268,2907630.6248101857
1288,116,7,66,858,201,58245,11,80,0,10,100,138,90,0,0,6005,39,3059,45,32,279,246,119,13,0,0,639,118928,1077,031-10-I,CRB,I,R,W.F. Trout,1.35,309.53,1197.99,1316.63,0,0,0,0.01,12.6,11.98,0.23,52.5,0,0.02,0,0,100,10.16,135.33,29,100,Reference,1.39,0.23,20.34,0.07,23.21,22.41,22.8,12.37,"(1.1e+03,1.35e+03]","(49.8,74.1]",3,8.48087212748,0.02,Low Harvest,-0.118796344443,Bitterroot Mountains,"This section has steep dissected mid- to high-elevation mountains with metasedimentary geologic composition. Vegetation is mountain grasslands, lodgepole pine, and Douglas-fir cover types.",M333D,0,-1478398.3866392716,2909881.4098542393
1289,128,6,66,660,201,395,0,100,0,0,40,149,90,0,60,6469,51,2740,44,30,210,150,61,0,0,0,646,105334,1191,031-12-I,CRB,I,M,S.F. Pilgrim,1.33,271.21,1237.26,1365.55,0,0,0.93,0.36,0.3,17.09,1.21,14.16,6.6,2.54,0,0,100,3.51,107.33,12.61,99.22,Managed,2.41,0.25,69.27,0.06,33.42,17.6,163.45,37.52,"(1.1e+03,1.35e+03]","[1.11,25.4]",3,2.83691382571,9.14,Low Harvest,-2.3344651651,Bitterroot Mountains,"This section has steep dissected mid- to high-elevation mountains with metasedimentary geologic composition. Vegetation is mountain grasslands, lodgepole pine, and Douglas-fir cover types.",M333D,0,-1485718.5517145821,2928145.3973032185
1291,115,6,66,805,201,15082,0,100,0,0,96,136,93,0,4,6488,43,2643,48,37,260,228,105,10,0,0,633,111923,1079,031-17-I,CRB,I,M,Stevens,1.22,299.99,1129.47,1300.02,0,0,0.52,0.04,0.33,12.44,0.92,13.51,3.83,0.3,0,0,98.85,6.15,97.33,21.47,99.21,Managed,1.12,0.28,67.75,0.02,43.61,36.98,243.35,40.48,"(1.1e+03,1.35e+03]","[1.11,25.4]",3,5.44503174055,4.13,Low Harvest,0.393978467613,Bitterroot Mountains,"This section has steep dissected mid- to high-elevation mountains with metasedimentary geologic composition. Vegetation is mountain grasslands, lodgepole pine, and Douglas-fir cover types.",M333D,0,-1478311.2662422063,2925603.99666169
1292,126,6,68,857,198,89279,6,93,0,1,88,146,88,1,12,6262,51,2815,42,27,227,191,98,18,1,0,667,105207,1092,031-18-I,CRB,I,M,White Pine,1.23,334.78,1060.07,1279.52,0,0,5.18,9.25,4.61,113.04,1.41,80.28,6.45,11.52,0,0,97.07,9.81,120,24.14,97.56,Managed,0.45,0.31,29.19,0.04,55.16,20.52,167.62,28.48,"(839,1.1e+03]","(74.1,98.5]",3,9.25410586093,17.97,Low Harvest,-0.36019556649,Bitterroot Mountains,"This section has steep dissected mid- to high-elevation mountains with metasedimentary geologic composition. Vegetation is mountain grasslands, lodgepole pine, and Douglas-fir cover types.",M333D,0,-1464449.2584257992,2901663.072902277
1295,116,6,77,1007,201,40464,0,100,0,0,100,136,89,0,0,6157,51,2826,53,41,169,158,77,7,0,0,626,91688,1077,033-15-I,CRB,I,M,Siegel,1.52,365.8,910,1482.44,0,0,0,0.27,0,22.39,0.62,36.05,0.01,0.75,0,0,99.94,4.8,131.33,17.22,98.64,Managed,2.99,0.1,25.58,0.06,8.64,3.83,136.13,13.58,"(839,1.1e+03]","(25.4,49.8]",1,5.27472527473,0.76,Low Harvest,-2.28951243829,Bitterroot Mountains,"This section has steep dissected mid- to high-elevation mountains with metasedimentary geologic composition. Vegetation is mountain grasslands, lodgepole pine, and Douglas-fir cover types.",M333D,0,-1420501.4423459237,2842918.681875384
1330,118,10,67,534,133,103469,0,100,0,0,15,139,62,0,85,5296,39,4071,48,31,391,409,292,70,4,0,634,130779,1013,065-02-I,CRB,I,M,N.F. St. Joe,1.6,322.69,1303.8,1405.88,0,0,0,0,8.36,39.9,0.43,93.07,0,0,0,0,96.89,13.87,128,24.79,100,Managed,1.01,0.53,28.69,0.08,50.7,4.68,112.55,17.72,"(1.1e+03,1.35e+03]","(74.1,98.5]",3,10.6381346832,0,Low Harvest,0.645293953636,Bitterroot Mountains,"This section has steep dissected mid- to high-elevation mountains with metasedimentary geologic composition. Vegetation is mountain grasslands, lodgepole pine, and Douglas-fir cover types.",M333D,0,-1489045.1688543882,2862411.6897317385
1331,123,11,66,870,87,43218,0,100,0,0,38,142,62,0,62,3845,38,5284,47,33,250,209,82,1,0,0,633,138008,1114,065-03-I,CRB,I,M,E.F. Big,1.78,338.32,1371.74,1247.44,0,0,0,0,3.9,16.51,0.42,38.96,0,0,0,0,100,7.02,123.67,14.28,99.24,Managed,1.63,0.39,22.53,0.07,24.64,5.12,52.25,18.94,"(1.35e+03,1.61e+03]","(25.4,49.8]",3,5.11758788109,0,Low Harvest,-2.64542686361,Bitterroot Mountains,"This section has steep dissected mid- to high-elevation mountains with metasedimentary geologic composition. Vegetation is mountain grasslands, lodgepole pine, and Douglas-fir cover types.",M333D,0,-1518679.8648625691,2862483.4846401983
1333,120,10,66,654,178,17811,0,100,0,0,0,139,69,0,100,4642,38,4691,48,31,345,326,198,20,0,0,638,149525,1044,065-05-I,CRB,I,M,W.F. Slate,1.61,322.48,1513.41,1372.1,0,0,0,1.02,0,0,0,16.02,0,6.39,0,0,100,5.9,113.67,15,99.28,Managed,2.04,0.41,25.4,0.07,10.51,5.77,196.31,32.81,"(1.35e+03,1.61e+03]","[1.11,25.4]",3,3.89848091396,6.39,Low Harvest,-1.58892117941,Bitterroot Mountains,"This section has steep dissected mid- to high-elevation mountains with metasedimentary geologic composition. Vegetation is mountain grasslands, lodgepole pine, and Douglas-fir cover types.",M333D,0,-1507918.6565082415,2858731.3620351315
1334,115,10,66,489,103,11415,0,100,0,0,99,133,95,0,1,5247,40,4167,25,16,823,995,942,498,127,2,712,172637,844,065-07-I,CRB,I,M,Homestead,1.38,269.89,1747.13,1752.41,0.03,0.02,0,0,0,10.12,1.06,9.61,0,0,0.28,0.26,99.24,6.45,105,15.16,99.21,Managed,2.37,0.26,47.16,0.06,25.01,2.88,436.67,39.69,"(1.61e+03,1.87e+03]","[1.11,25.4]",3,3.69176878652,0,Low Harvest,-0.48707246715,Bitterroot Mountains,"This section has steep dissected mid- to high-elevation mountains with metasedimentary geologic composition. Vegetation is mountain grasslands, lodgepole pine, and Douglas-fir cover types.",M333D,0.54,-1512805.9141153628,2841509.212378013
1336,112,9,66,559,184,92634,0,100,0,0,35,134,51,0,65,5204,32,4209,47,31,309,291,159,10,0,0,635,148468,1016,065-13-I,CRB,I,M,Slate,1.9,313.61,1493.58,1390.62,0,0,0.29,1.56,4.23,20.95,0.25,83.3,0.35,1.87,0,0,99.22,15.15,134.33,26.91,100,Managed,1.16,0.45,3.14,0.11,7.35,7.17,31.15,17.48,"(1.35e+03,1.61e+03]","(74.1,98.5]",3,10.1434138111,2.22,Low Harvest,0.434553911402,Bitterroot Mountains,"This section has steep dissected mid- to high-elevation mountains with metasedimentary geologic composition. Vegetation is mountain grasslands, lodgepole pine, and Douglas-fir cover types.",M333D,0,-1500608.393872231,2864539.849477932
1337,117,11,66,900,44,8601,0,100,0,0,33,140,91,0,67,3809,37,5290,48,36,150,92,12,0,0,0,627,109802,1186,065-15-I,CRB,I,M,Moon,1.03,359.08,1085.19,1103.38,0,0,0.01,0,0,1.32,0.17,7.83,0.1,0,0,0,100,3.44,116.67,12.38,92.93,Managed,2.71,0.16,58.95,0.03,20.1,7.38,113.88,27.61,"(839,1.1e+03]","[1.11,25.4]",3,3.16995180567,0.1,Low Harvest,-0.484368591243,Bitterroot Mountains,"This section has steep dissected mid- to high-elevation mountains with metasedimentary geologic composition. Vegetation is mountain grasslands, lodgepole pine, and Douglas-fir cover types.",M333D,0,-1506240.07884198,2888584.150615534
1338,77,12,69,603,60,59422,0,97,3,0,100,108,88,0,0,5398,22,3944,37,19,674,779,665,227,9,0,675,172892,866,075-02-I,CRB,I,M,Cayuse,1,340.31,1728.09,1864.8,0,0,0,0,0,13.6,0.25,53.54,0,0,0,0,100,13.37,113,31.15,99.31,Managed,1.41,0.62,13.87,0.09,27.34,3.11,273.13,32.54,"(1.61e+03,1.87e+03]","(49.8,74.1]",1,7.73686555677,0,Low Harvest,-0.840152350003,Bitterroot Mountains,"This section has steep dissected mid- to high-elevation mountains with metasedimentary geologic composition. Vegetation is mountain grasslands, lodgepole pine, and Douglas-fir cover types.",M333D,0,-1442851.9076497585,2767270.0525720087
